36.841702	8.852620	9.788826	
49.049338	6.114607	0.042556	
4.112003	0.466786	36.018669	
23.201132	1.317603	15.306714	
24.175755	1.263017	11.545118	
2.572099	22.382625	11.325438	
81.900870	4.193492	7.406857	
0.127312	24.391424	15.306714	
104.136005	0.051924	0.013507	
0.601662	31.091761	4.389795	
17.078637	0.016665	26.604121	
12.312126	31.396350	2.099573	
1.093627	27.823897	12.382732	
56.929000	0.167971	12.286212	
53.570446	9.906660	0.001383	
0.000017	0.000333	100.372329	
9.090077	23.981186	7.593826	
12.707701	1.747636	21.146142	
0.210991	6.338749	24.036265	
0.162208	3.286693	25.303499	
59.231699	3.363796	13.207838	
7.224399	0.236260	27.730242	
0.029258	9.737441	33.613298	
22.488236	1.692389	15.649127	
0.025531	9.798508	15.288406	
42.446258	8.541876	10.922888	
22.365844	6.477630	12.351023	
1.402568	26.951270	9.733892	
3.525463	32.845748	0.057423	
14.364338	0.787420	23.579531	
27.154342	31.190277	0.198920	
0.027190	67.143578	0.020526	
48.047270	19.850925	0.078564	
9.241923	12.051826	14.359900	
53.017894	1.250570	5.351361	
7.078872	15.935357	0.989527	
27.380651	1.862041	15.139331	
22.220424	1.622691	0.548979	
35.855854	36.126017	0.020132	
6.199129	0.752773	21.079144	
13.379963	28.839852	0.563811	
10.121961	13.199429	15.727284	
0.515820	9.891085	16.195475	
0.044840	110.726780	0.033850	
0.085079	3.524571	23.816645	
1.006299	29.962172	12.542028	
0.000393	0.000048	126.497460	
30.876744	3.818294	14.856713	
32.164335	1.826628	14.621394	
4.125005	0.473370	36.172738	
6.814154	0.326679	39.530564	
68.451626	0.034131	0.067817	
37.089954	8.831018	9.837380	
0.143782	31.322783	3.102888	
24.459212	161.817872	0.002795	
28.873905	1.112385	18.720034	
69.538120	7.005312	0.006440	
59.192233	10.818552	0.001526	
45.026951	2.916777	0.002688	
17.758489	0.029237	27.681688	
7.390468	0.334207	26.544966	
53.935880	22.283828	0.039952	
12.885237	0.891926	20.871818	
10.201055	1.238735	34.687054	
81.539931	5.284215	0.004868	
13.469348	29.595032	0.672712	
1.012206	33.019420	3.355826	
14.246351	0.986143	23.076584	
9.963125	0.028009	37.135671	
41.702168	0.092273	23.879609	
0.631831	9.856737	16.322563	
2.111916	30.778389	12.568103	
0.000017	0.000552	163.262843	
4.398758	0.231870	39.192876	
0.072322	178.590662	0.029212	
0.089675	3.983989	26.792233	
123.516562	0.061587	0.016021	
15.926203	0.044773	38.516061	
11.792996	26.547396	2.302313	
0.003249	4.841087	33.798831	
81.539931	5.284215	0.004868	
9.702696	0.014550	52.415612	
0.000027	0.000855	252.735348	
106.273536	0.227391	0.005994	
0.033230	82.057782	0.270154	
81.539931	5.284215	0.004868	
81.539931	5.284215	0.004868	
14.234078	30.680853	0.599802	
1.834820	92.585299	0.140529	
106.899536	0.228731	0.006029	
81.539931	5.284215	0.004868	
0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	
