1.016042	0.000000	0.000000	
0.948675	0.070123	0.000000	
0.859710	0.161374	0.000000	
0.752811	0.274914	0.000000	
0.645850	0.378549	0.000000	
0.553970	0.479206	0.000000	
0.459025	0.567369	0.000000	
0.381649	0.681329	0.000000	
0.299003	0.782575	0.000000	
0.118805	0.901831	0.000000	
0.090193	0.957130	0.000000	
0.000000	1.065043	0.000000	
0.927200	0.000000	0.091992	
0.882483	0.082827	0.094426	
0.779214	0.180913	0.093919	
0.674217	0.277092	0.085810	
0.583387	0.376671	0.086599	
0.482680	0.457052	0.084765	
0.378628	0.573975	0.095419	
0.259484	0.678182	0.093923	
0.168634	0.751768	0.090752	
0.055755	0.876750	0.084538	
0.000000	0.928112	0.090761	
0.843784	0.000000	0.188840	
0.761259	0.097144	0.162660	
0.673148	0.170409	0.190305	
0.571225	0.288014	0.193842	
0.496886	0.394426	0.180554	
0.398606	0.496787	0.160077	
0.300059	0.578326	0.157037	
0.175665	0.660048	0.182830	
0.078484	0.758647	0.190889	
0.000000	0.832117	0.182043	
0.760398	0.000000	0.292556	
0.681027	0.093889	0.261561	
0.579634	0.189470	0.258204	
0.470857	0.268814	0.286684	
0.382542	0.381407	0.274131	
0.279559	0.468196	0.282196	
0.165595	0.562695	0.286581	
0.069556	0.672345	0.282028	
0.000000	0.769683	0.289578	
0.664069	0.000000	0.390775	
0.572263	0.091982	0.374216	
0.489253	0.184711	0.379692	
0.371343	0.286855	0.373082	
0.294621	0.364354	0.388778	
0.189351	0.451116	0.379812	
0.084383	0.570934	0.389859	
0.000000	0.678539	0.381779	
0.569095	0.000000	0.488495	
0.511907	0.086217	0.497861	
0.384499	0.175676	0.495509	
0.280425	0.278609	0.494500	
0.197106	0.322144	0.503920	
0.081248	0.505920	0.496481	
0.000000	0.578272	0.481163	
0.475859	0.000000	0.581692	
0.385144	0.086875	0.612838	
0.285018	0.188480	0.587191	
0.188339	0.270949	0.599177	
0.070445	0.382475	0.591892	
0.000000	0.484113	0.566621	
0.407719	0.000000	0.651445	
0.291757	0.041231	0.719547	
0.138849	0.199752	0.698872	
0.095149	0.265824	0.691870	
0.000000	0.366173	0.701836	
0.298082	0.000000	0.820338	
0.208837	0.089916	0.822186	
0.088525	0.188827	0.793535	
0.000000	0.248306	0.901798	
0.135249	0.000000	0.931372	
0.082608	0.089601	0.893582	
0.000000	0.169450	0.910068	
0.016065	0.000000	1.054525	
0.000000	0.093636	1.070318	
0.000000	0.000000	1.078949	
0.344082	0.343062	0.342297	
0.344082	0.343062	0.342297	
0.344110	0.343090	0.342325	
0.344082	0.343062	0.342297	
0.344110	0.343090	0.342325	
0.344082	0.343062	0.342297	
0.344082	0.343062	0.342297	
0.344255	0.343235	0.342469	
0.344131	0.343110	0.342345	
0.343216	0.342198	0.341435	
0.344082	0.343062	0.342297	
0.344131	0.343110	0.342345	
0.343216	0.342198	0.341435	
